area,mean_price,compensation,type,estimation_date
NO2,4.60353780660319,3.35568402594287,quantile_16.6%,2022-09-25
NO2,4.60367313753356,3.35580582378021,quantile_16.7%,2022-09-25
NO2,4.60382154954509,3.35593939459058,quantile_16.8%,2022-09-25
NO2,4.60396026126734,3.3560642351406,quantile_16.9%,2022-09-25
NO2,4.60419180514451,3.35627262463006,quantile_17%,2022-09-25
NO2,4.6045160782508,3.35656447042572,quantile_17.1%,2022-09-25
NO2,4.60478890130367,3.35681001117331,quantile_17.2%,2022-09-25
NO2,4.60510930087826,3.35709837079043,quantile_17.3%,2022-09-25
NO2,4.6054678252852,3.35742104275668,quantile_17.4%,2022-09-25
NO2,4.60572600487307,3.35765340438576,quantile_17.5%,2022-09-25
NO2,4.60599681278028,3.35789713150225,quantile_17.6%,2022-09-25
NO2,4.60616465555384,3.35804818999846,quantile_17.7%,2022-09-25
NO2,4.60640792155754,3.35826712940179,quantile_17.8%,2022-09-25
NO2,4.60661717814179,3.35845546032761,quantile_17.9%,2022-09-25
NO2,4.60680184302308,3.35862165872077,quantile_18%,2022-09-25
NO2,4.60698917267813,3.35879025541031,quantile_18.1%,2022-09-25
NO2,4.60714987748445,3.358934889736,quantile_18.2%,2022-09-25
NO2,4.60747633301864,3.35922869971677,quantile_18.3%,2022-09-25
NO2,4.60767805352246,3.35941024817022,quantile_18.4%,2022-09-25
NO2,4.60807352649638,3.35976617384674,quantile_18.5%,2022-09-25
NO2,4.60837253771084,3.36003528393975,quantile_18.6%,2022-09-25
NO2,4.60873555194791,3.36036199675312,quantile_18.7%,2022-09-25
NO2,4.60901527682707,3.36061374914436,quantile_18.8%,2022-09-25
NO2,4.60916085078117,3.36074476570305,quantile_18.9%,2022-09-25
NO2,4.60939771748186,3.36095794573368,quantile_19%,2022-09-25
NO2,4.60959868508703,3.36113881657833,quantile_19.1%,2022-09-25
NO2,4.60990413216208,3.36141371894587,quantile_19.2%,2022-09-25
NO2,4.61010623014543,3.36159560713088,quantile_19.3%,2022-09-25
NO2,4.61029470093809,3.36176523084428,quantile_19.4%,2022-09-25
NO2,4.61051371992072,3.36196234792864,quantile_19.5%,2022-09-25
NO2,4.61062398201537,3.36206158381384,quantile_19.6%,2022-09-25
NO2,4.61088295064251,3.36229465557826,quantile_19.7%,2022-09-25
NO2,4.61116157053431,3.36254541348088,quantile_19.8%,2022-09-25
NO2,4.61133931341472,3.36270538207325,quantile_19.9%,2022-09-25
NO2,4.61151270367001,3.36286143330301,quantile_20%,2022-09-25
NO2,4.61165883644065,3.36299295279658,quantile_20.1%,2022-09-25
NO2,4.61197534250028,3.36327780825025,quantile_20.2%,2022-09-25
NO2,4.61226238328837,3.36353614495954,quantile_20.3%,2022-09-25
NO2,4.61246635909347,3.36371972318412,quantile_20.4%,2022-09-25
NO2,4.61279715511454,3.36401743960308,quantile_20.5%,2022-09-25
NO2,4.6130965725251,3.36428691527259,quantile_20.6%,2022-09-25
NO2,4.61341237551368,3.36457113796232,quantile_20.7%,2022-09-25
NO2,4.61368839408359,3.36481955467523,quantile_20.8%,2022-09-25
NO2,4.61378758776176,3.36490882898558,quantile_20.9%,2022-09-25
NO2,4.61396707053049,3.36507036347744,quantile_21%,2022-09-25
NO2,4.61418752976559,3.36526877678903,quantile_21.1%,2022-09-25
NO2,4.61433760089932,3.36540384080939,quantile_21.2%,2022-09-25
NO2,4.61451920463744,3.3655672841737,quantile_21.3%,2022-09-25
NO2,4.61474844084718,3.36577359676246,quantile_21.4%,2022-09-25
NO2,4.61488752213448,3.36589876992103,quantile_21.5%,2022-09-25
NO2,4.61512415355419,3.36611173819877,quantile_21.6%,2022-09-25
NO2,4.61542366216286,3.36638129594657,quantile_21.7%,2022-09-25
NO2,4.61558712212893,3.36652840991603,quantile_21.8%,2022-09-25
NO2,4.61572130722341,3.36664917650107,quantile_21.9%,2022-09-25
NO2,4.6160455957359,3.36694103616231,quantile_22%,2022-09-25
NO2,4.61622999092137,3.36710699182923,quantile_22.1%,2022-09-25
NO2,4.6165519611102,3.36739676499918,quantile_22.2%,2022-09-25
NO2,4.61671791142747,3.36754612028472,quantile_22.3%,2022-09-25
NO2,4.61685287223748,3.36766758501373,quantile_22.4%,2022-09-25
NO2,4.61707876328801,3.36787088695921,quantile_22.5%,2022-09-25
NO2,4.61744235940176,3.36819812346158,quantile_22.6%,2022-09-25
NO2,4.61767830501076,3.36841047450968,quantile_22.7%,2022-09-25
NO2,4.61794411271457,3.36864970144311,quantile_22.8%,2022-09-25
NO2,4.61812160858025,3.36880944772222,quantile_22.9%,2022-09-25
NO2,4.61832277838213,3.36899050054392,quantile_23%,2022-09-25
NO2,4.61845505850028,3.36910955265025,quantile_23.1%,2022-09-25
NO2,4.61863568180026,3.36927211362024,quantile_23.2%,2022-09-25
NO2,4.61879050653191,3.36941145587872,quantile_23.3%,2022-09-25
NO2,4.61893094127838,3.36953784715054,quantile_23.4%,2022-09-25
NO2,4.61911033391404,3.36969930052264,quantile_23.5%,2022-09-25
NO2,4.61935214172403,3.36991692755162,quantile_23.6%,2022-09-25
NO2,4.61951196436213,3.37006076792592,quantile_23.7%,2022-09-25
NO2,4.61970235270543,3.37023211743489,quantile_23.8%,2022-09-25
NO2,4.61987768046762,3.37038991242086,quantile_23.9%,2022-09-25
NO2,4.62008098276137,3.37057288448523,quantile_24%,2022-09-25
NO2,4.6203235286237,3.37079117576133,quantile_24.1%,2022-09-25
NO2,4.62047251154588,3.37092526039129,quantile_24.2%,2022-09-25
NO2,4.62062567437301,3.37106310693571,quantile_24.3%,2022-09-25
NO2,4.62082026086495,3.37123823477845,quantile_24.4%,2022-09-25
NO2,4.6210971623793,3.37148744614137,quantile_24.5%,2022-09-25
NO2,4.62131972940351,3.37168775646316,quantile_24.6%,2022-09-25
NO2,4.62147296441558,3.37182566797402,quantile_24.7%,2022-09-25
NO2,4.62165743983091,3.37199169584782,quantile_24.8%,2022-09-25
NO2,4.6217934716723,3.37211412450507,quantile_24.9%,2022-09-25
NO2,4.62196375980408,3.37226738382367,quantile_25%,2022-09-25
NO2,4.62213076983665,3.37241769285298,quantile_25.1%,2022-09-25
NO2,4.62230360486676,3.37257324438009,quantile_25.2%,2022-09-25
NO2,4.6225109715914,3.37275987443226,quantile_25.3%,2022-09-25
NO2,4.6226682454759,3.37290142092831,quantile_25.4%,2022-09-25
NO2,4.62277103968052,3.37299393571247,quantile_25.5%,2022-09-25
NO2,4.62294934509076,3.37315441058168,quantile_25.6%,2022-09-25
NO2,4.6230769784688,3.37326928062192,quantile_25.7%,2022-09-25
NO2,4.62341752902717,3.37357577612445,quantile_25.8%,2022-09-25
NO2,4.62364212435206,3.37377791191685,quantile_25.9%,2022-09-25
NO2,4.6237996717404,3.37391970456636,quantile_26%,2022-09-25
NO2,4.62396534755522,3.3740688127997,quantile_26.1%,2022-09-25
NO2,4.62407144492971,3.37416430043674,quantile_26.2%,2022-09-25
NO2,4.62419710503167,3.3742773945285,quantile_26.3%,2022-09-25
NO2,4.62435973141185,3.37442375827067,quantile_26.4%,2022-09-25
NO2,4.62461726125849,3.37465553513264,quantile_26.5%,2022-09-25
NO2,4.62484351262206,3.37485916135985,quantile_26.6%,2022-09-25
NO2,4.6250903343622,3.37508130092598,quantile_26.7%,2022-09-25
NO2,4.6253175200458,3.37528576804122,quantile_26.8%,2022-09-25
NO2,4.6254414827109,3.37539733443981,quantile_26.9%,2022-09-25
NO2,4.62562343596099,3.37556109236489,quantile_27%,2022-09-25
NO2,4.62575576256415,3.37568018630773,quantile_27.1%,2022-09-25
NO2,4.62595926256791,3.37586333631112,quantile_27.2%,2022-09-25
NO2,4.6261225110869,3.37601025997821,quantile_27.3%,2022-09-25
NO2,4.62622838064742,3.37610554258267,quantile_27.4%,2022-09-25
NO2,4.62641209304186,3.37627088373767,quantile_27.5%,2022-09-25
NO2,4.6265765344173,3.37641888097557,quantile_27.6%,2022-09-25
NO2,4.62679420814497,3.37661478733048,quantile_27.7%,2022-09-25
NO2,4.62705066151801,3.37684559536621,quantile_27.8%,2022-09-25
NO2,4.62718468680483,3.37696621812434,quantile_27.9%,2022-09-25
NO2,4.62732427253511,3.3770918452816,quantile_28%,2022-09-25
NO2,4.62755466947266,3.37729920252539,quantile_28.1%,2022-09-25
NO2,4.6276941563364,3.37742474070276,quantile_28.2%,2022-09-25
NO2,4.62786266979308,3.37757640281377,quantile_28.3%,2022-09-25
NO2,4.62798874763963,3.37768987287567,quantile_28.4%,2022-09-25
NO2,4.6281540293181,3.37783862638629,quantile_28.5%,2022-09-25
NO2,4.62843556143155,3.3780920052884,quantile_28.6%,2022-09-25
NO2,4.62857567980693,3.37821811182624,quantile_28.7%,2022-09-25
NO2,4.62874294744639,3.37836865270175,quantile_28.8%,2022-09-25
NO2,4.62888199422484,3.37849379480236,quantile_28.9%,2022-09-25
NO2,4.62919665514515,3.37877698963063,quantile_29%,2022-09-25
NO2,4.62941332467701,3.37897199220931,quantile_29.1%,2022-09-25
NO2,4.62963465990104,3.37917119391093,quantile_29.2%,2022-09-25
NO2,4.62975694224396,3.37928124801957,quantile_29.3%,2022-09-25
NO2,4.62989793237477,3.3794081391373,quantile_29.4%,2022-09-25
NO2,4.63001855568885,3.37951670011996,quantile_29.5%,2022-09-25
NO2,4.63028823464869,3.37975941118382,quantile_29.6%,2022-09-25
NO2,4.63043505250863,3.37989154725777,quantile_29.7%,2022-09-25
NO2,4.63070118351531,3.38013106516378,quantile_29.8%,2022-09-25
NO2,4.63085544787381,3.38026990308643,quantile_29.9%,2022-09-25
NO2,4.63104309924692,3.38043878932223,quantile_30%,2022-09-25
NO2,4.63115706501173,3.38054135851055,quantile_30.1%,2022-09-25
NO2,4.63133678008985,3.38070310208087,quantile_30.2%,2022-09-25
NO2,4.63145479032565,3.38080931129309,quantile_30.3%,2022-09-25
NO2,4.63175592517403,3.38108033265663,quantile_30.4%,2022-09-25
NO2,4.63195406528994,3.38125865876095,quantile_30.5%,2022-09-25
NO2,4.63213946489431,3.38142551840487,quantile_30.6%,2022-09-25
NO2,4.63228194470665,3.38155375023598,quantile_30.7%,2022-09-25
NO2,4.63249072014973,3.38174164813476,quantile_30.8%,2022-09-25
NO2,4.63283300763503,3.38204970687153,quantile_30.9%,2022-09-25
NO2,4.63297641889993,3.38217877700994,quantile_31%,2022-09-25
NO2,4.6332669148464,3.38244022336176,quantile_31.1%,2022-09-25
NO2,4.63337621010894,3.38253858909804,quantile_31.2%,2022-09-25
NO2,4.63344918054219,3.38260426248797,quantile_31.3%,2022-09-25
NO2,4.6336866382446,3.38281797442014,quantile_31.4%,2022-09-25
NO2,4.63382742083639,3.38294467875275,quantile_31.5%,2022-09-25
NO2,4.63400416612338,3.38310374951104,quantile_31.6%,2022-09-25
NO2,4.63409159133016,3.38318243219715,quantile_31.7%,2022-09-25
NO2,4.63427564913034,3.38334808421731,quantile_31.8%,2022-09-25
NO2,4.63467090861561,3.38370381775405,quantile_31.9%,2022-09-25
NO2,4.63483232381699,3.38384909143529,quantile_32%,2022-09-25
NO2,4.63493493230208,3.38394143907187,quantile_32.1%,2022-09-25
NO2,4.63513458538871,3.38412112684984,quantile_32.2%,2022-09-25
NO2,4.63538198630902,3.38434378767812,quantile_32.3%,2022-09-25
NO2,4.6356582927841,3.38459246350569,quantile_32.4%,2022-09-25
NO2,4.63585445388322,3.3847690084949,quantile_32.5%,2022-09-25
NO2,4.63594328763895,3.38484895887505,quantile_32.6%,2022-09-25
NO2,4.63616774251935,3.38505096826741,quantile_32.7%,2022-09-25
NO2,4.63632560900421,3.38519304810379,quantile_32.8%,2022-09-25
NO2,4.63643282145017,3.38528953930515,quantile_32.9%,2022-09-25
NO2,4.63654497007889,3.385390473071,quantile_33%,2022-09-25
NO2,4.63666576328536,3.38549918695682,quantile_33.1%,2022-09-25
NO2,4.63696506712786,3.38576856041508,quantile_33.2%,2022-09-25
NO2,4.63710685825202,3.38589617242682,quantile_33.3%,2022-09-25
NO2,4.63737078267684,3.38613370440916,quantile_33.4%,2022-09-25
NO2,4.63751603827429,3.38626443444686,quantile_33.5%,2022-09-25
NO2,4.63759904108083,3.38633913697275,quantile_33.6%,2022-09-25
NO2,4.63772762775586,3.38645486498027,quantile_33.7%,2022-09-25
NO2,4.63788502977237,3.38659652679513,quantile_33.8%,2022-09-25
NO2,4.63806022459256,3.38675420213331,quantile_33.9%,2022-09-25
NO2,4.63818272348903,3.38686445114013,quantile_34%,2022-09-25
NO2,4.63846809003014,3.38712128102713,quantile_34.1%,2022-09-25
NO2,4.63857001576265,3.38721301418638,quantile_34.2%,2022-09-25
NO2,4.63871765332666,3.38734588799399,quantile_34.3%,2022-09-25
NO2,4.63881655394195,3.38743489854775,quantile_34.4%,2022-09-25
NO2,4.63897978195784,3.38758180376206,quantile_34.5%,2022-09-25
NO2,4.63930431617479,3.38787388455731,quantile_34.6%,2022-09-25
NO2,4.63955209146131,3.38809688231518,quantile_34.7%,2022-09-25
NO2,4.63972767236618,3.38825490512956,quantile_34.8%,2022-09-25
NO2,4.63979096169067,3.38831186552161,quantile_34.9%,2022-09-25
NO2,4.63999306900358,3.38849376210322,quantile_35%,2022-09-25
NO2,4.64020671848047,3.38868604663242,quantile_35.1%,2022-09-25
NO2,4.64055424386022,3.3889988194742,quantile_35.2%,2022-09-25
NO2,4.64074669041294,3.38917202137165,quantile_35.3%,2022-09-25
NO2,4.64097224745732,3.38937502271159,quantile_35.4%,2022-09-25
NO2,4.64106850606402,3.38946165545762,quantile_35.5%,2022-09-25
NO2,4.64129048272136,3.38966143444922,quantile_35.6%,2022-09-25
NO2,4.64141327630201,3.38977194867181,quantile_35.7%,2022-09-25
NO2,4.64162561420787,3.38996305278708,quantile_35.8%,2022-09-25
NO2,4.6417705099533,3.39009345895797,quantile_35.9%,2022-09-25
NO2,4.64191377410505,3.39022239669455,quantile_36%,2022-09-25
NO2,4.64206612670629,3.39035951403566,quantile_36.1%,2022-09-25
NO2,4.64229568333443,3.39056611500099,quantile_36.2%,2022-09-25
NO2,4.64250843373979,3.39075759036581,quantile_36.3%,2022-09-25
NO2,4.64272216567954,3.39094994911159,quantile_36.4%,2022-09-25
NO2,4.64291693702548,3.39112524332294,quantile_36.5%,2022-09-25
NO2,4.64309726734918,3.39128754061427,quantile_36.6%,2022-09-25
NO2,4.64324770493572,3.39142293444214,quantile_36.7%,2022-09-25
NO2,4.64338886100501,3.39154997490451,quantile_36.8%,2022-09-25
NO2,4.6435927880673,3.39173350926057,quantile_36.9%,2022-09-25
NO2,4.64381501045578,3.3919335094102,quantile_37%,2022-09-25
NO2,4.64395026017873,3.39205523416086,quantile_37.1%,2022-09-25
NO2,4.6441149256244,3.39220343306196,quantile_37.2%,2022-09-25
NO2,4.64436243633742,3.39242619270367,quantile_37.3%,2022-09-25
NO2,4.64457967058569,3.39262170352712,quantile_37.4%,2022-09-25
NO2,4.64478283749529,3.39280455374576,quantile_37.5%,2022-09-25
NO2,4.64495618056893,3.39296056251204,quantile_37.6%,2022-09-25
NO2,4.64513481816571,3.39312133634914,quantile_37.7%,2022-09-25
NO2,4.64530941656811,3.3932784749113,quantile_37.8%,2022-09-25
NO2,4.64543213248629,3.39338891923766,quantile_37.9%,2022-09-25
NO2,4.64553689745082,3.39348320770573,quantile_38%,2022-09-25
NO2,4.64568970807825,3.39362073727043,quantile_38.1%,2022-09-25
NO2,4.64579325849109,3.39371393264198,quantile_38.2%,2022-09-25
NO2,4.64599539772639,3.39389585795375,quantile_38.3%,2022-09-25
NO2,4.64612806807382,3.39401526126644,quantile_38.4%,2022-09-25
NO2,4.6462390081736,3.39411510735624,quantile_38.5%,2022-09-25
NO2,4.64647934991732,3.39433141492559,quantile_38.6%,2022-09-25
NO2,4.64663183627358,3.39446865264622,quantile_38.7%,2022-09-25
NO2,4.64677719047399,3.3945994714266,quantile_38.8%,2022-09-25
NO2,4.64701943880635,3.39481749492572,quantile_38.9%,2022-09-25
NO2,4.64717484381524,3.39495735943372,quantile_39%,2022-09-25
NO2,4.64730132615896,3.39507119354307,quantile_39.1%,2022-09-25
NO2,4.64736169007378,3.3951255210664,quantile_39.2%,2022-09-25
NO2,4.64747833918626,3.39523050526763,quantile_39.3%,2022-09-25
NO2,4.64769217373458,3.39542295636112,quantile_39.4%,2022-09-25
NO2,4.64791275359193,3.39562147823274,quantile_39.5%,2022-09-25
NO2,4.64808578508331,3.39577720657498,quantile_39.6%,2022-09-25
NO2,4.64819335542552,3.39587401988296,quantile_39.7%,2022-09-25
NO2,4.64835034928859,3.39601531435973,quantile_39.8%,2022-09-25
NO2,4.64853100380402,3.39617790342362,quantile_39.9%,2022-09-25
NO2,4.64863265609207,3.39626939048286,quantile_40%,2022-09-25
NO2,4.64878426048264,3.39640583443438,quantile_40.1%,2022-09-25
NO2,4.64889653098284,3.39650687788456,quantile_40.2%,2022-09-25
NO2,4.64911263037643,3.39670136733879,quantile_40.3%,2022-09-25
NO2,4.64933914237686,3.39690522813917,quantile_40.4%,2022-09-25
NO2,4.64944690460153,3.39700221414138,quantile_40.5%,2022-09-25
NO2,4.64955220256428,3.39709698230785,quantile_40.6%,2022-09-25
NO2,4.64966812430998,3.39720131187898,quantile_40.7%,2022-09-25
NO2,4.64980370850421,3.39732333765379,quantile_40.8%,2022-09-25
NO2,4.64994465877447,3.39745019289702,quantile_40.9%,2022-09-25
NO2,4.65003545457142,3.39753190911428,quantile_41%,2022-09-25
NO2,4.65015982538626,3.39764384284763,quantile_41.1%,2022-09-25
NO2,4.65027718139464,3.39774946325518,quantile_41.2%,2022-09-25
NO2,4.65042985711924,3.39788687140732,quantile_41.3%,2022-09-25
NO2,4.65065144039943,3.39808629635949,quantile_41.4%,2022-09-25
NO2,4.6507548194089,3.39817933746801,quantile_41.5%,2022-09-25
NO2,4.65096995968024,3.39837296371221,quantile_41.6%,2022-09-25
NO2,4.65109801799658,3.39848821619693,quantile_41.7%,2022-09-25
NO2,4.65127596593655,3.3986483693429,quantile_41.8%,2022-09-25
NO2,4.65139119491929,3.39875207542736,quantile_41.9%,2022-09-25
NO2,4.6515934689936,3.39893412209424,quantile_42%,2022-09-25
NO2,4.65172115381365,3.39904903843229,quantile_42.1%,2022-09-25
NO2,4.65185627981309,3.39917065183178,quantile_42.2%,2022-09-25
NO2,4.65196926349884,3.39927233714896,quantile_42.3%,2022-09-25
NO2,4.65223121768261,3.39950809591435,quantile_42.4%,2022-09-25
NO2,4.65253224368473,3.39977901931626,quantile_42.5%,2022-09-25
NO2,4.6526222326085,3.39986000934765,quantile_42.6%,2022-09-25
NO2,4.65277499275673,3.39999749348106,quantile_42.7%,2022-09-25
NO2,4.65296381630472,3.40016743467425,quantile_42.8%,2022-09-25
NO2,4.65315914187984,3.40034322769185,quantile_42.9%,2022-09-25
NO2,4.65331076059213,3.40047968453291,quantile_43%,2022-09-25
NO2,4.65351724758076,3.40066552282269,quantile_43.1%,2022-09-25
NO2,4.65372263538587,3.40085037184728,quantile_43.2%,2022-09-25
NO2,4.65395328589923,3.40105795730931,quantile_43.3%,2022-09-25
NO2,4.65417258018278,3.4012553221645,quantile_43.4%,2022-09-25
NO2,4.65426876544274,3.40134188889847,quantile_43.5%,2022-09-25
NO2,4.65441647440315,3.40147482696284,quantile_43.6%,2022-09-25
NO2,4.65453218712851,3.40157896841566,quantile_43.7%,2022-09-25
NO2,4.65464852512572,3.40168367261315,quantile_43.8%,2022-09-25
NO2,4.65487837119689,3.4018905340772,quantile_43.9%,2022-09-25
NO2,4.65501359180858,3.40201223262772,quantile_44%,2022-09-25
NO2,4.65516654006539,3.40214988605885,quantile_44.1%,2022-09-25
NO2,4.65529279179055,3.40226351261149,quantile_44.2%,2022-09-25
NO2,4.65545177672834,3.40240659905551,quantile_44.3%,2022-09-25
NO2,4.65567395184404,3.40260655665964,quantile_44.4%,2022-09-25
NO2,4.65579318863168,3.40271386976851,quantile_44.5%,2022-09-25
NO2,4.65596014492732,3.40286413043459,quantile_44.6%,2022-09-25
NO2,4.65619054879203,3.40307149391283,quantile_44.7%,2022-09-25
NO2,4.65631058119624,3.40317952307662,quantile_44.8%,2022-09-25
NO2,4.6563945746755,3.40325511720795,quantile_44.9%,2022-09-25
NO2,4.65662971615489,3.4034667445394,quantile_45%,2022-09-25
NO2,4.65684274619066,3.4036584715716,quantile_45.1%,2022-09-25
NO2,4.65695744645647,3.40376170181082,quantile_45.2%,2022-09-25
NO2,4.65719635940671,3.40397672346604,quantile_45.3%,2022-09-25
NO2,4.65731473981548,3.40408326583393,quantile_45.4%,2022-09-25
NO2,4.65741576391437,3.40417418752293,quantile_45.5%,2022-09-25
NO2,4.65752998340872,3.40427698506784,quantile_45.6%,2022-09-25
NO2,4.65770542944734,3.4044348865026,quantile_45.7%,2022-09-25
NO2,4.65791046264806,3.40461941638325,quantile_45.8%,2022-09-25
NO2,4.65803259070098,3.40472933163088,quantile_45.9%,2022-09-25
NO2,4.65817214627516,3.40485493164765,quantile_46%,2022-09-25
NO2,4.65836235472305,3.40502611925074,quantile_46.1%,2022-09-25
NO2,4.65853022869171,3.40517720582254,quantile_46.2%,2022-09-25
NO2,4.65872000511684,3.40534800460516,quantile_46.3%,2022-09-25
NO2,4.65891533185117,3.40552379866605,quantile_46.4%,2022-09-25
NO2,4.65900653371079,3.40560588033971,quantile_46.5%,2022-09-25
NO2,4.65910063109459,3.40569056798513,quantile_46.6%,2022-09-25
NO2,4.65931613840776,3.40588452456698,quantile_46.7%,2022-09-25
NO2,4.65949882859425,3.40604894573482,quantile_46.8%,2022-09-25
NO2,4.65972979985731,3.40625681987158,quantile_46.9%,2022-09-25
NO2,4.65985639537834,3.4063707558405,quantile_47%,2022-09-25
NO2,4.66002268118225,3.40652041306402,quantile_47.1%,2022-09-25
NO2,4.66014094992563,3.40662685493306,quantile_47.2%,2022-09-25
NO2,4.66028689118036,3.40675820206232,quantile_47.3%,2022-09-25
NO2,4.66045022425159,3.40690520182643,quantile_47.4%,2022-09-25
NO2,4.66063369781195,3.40707032803075,quantile_47.5%,2022-09-25
NO2,4.6607027932642,3.40713251393778,quantile_47.6%,2022-09-25
NO2,4.66078559159088,3.40720703243179,quantile_47.7%,2022-09-25
NO2,4.66088321328696,3.40729489195827,quantile_47.8%,2022-09-25
NO2,4.66102421791395,3.40742179612255,quantile_47.9%,2022-09-25
NO2,4.66129432468959,3.40766489222063,quantile_48%,2022-09-25
NO2,4.66153060810218,3.40787754729196,quantile_48.1%,2022-09-25
NO2,4.66165459979704,3.40798913981734,quantile_48.2%,2022-09-25
NO2,4.66187621433604,3.40818859290243,quantile_48.3%,2022-09-25
NO2,4.66199997786524,3.40829998007871,quantile_48.4%,2022-09-25
NO2,4.6622059534247,3.40848535808223,quantile_48.5%,2022-09-25
NO2,4.66236808298129,3.40863127468316,quantile_48.6%,2022-09-25
NO2,4.66250791300317,3.40875712170285,quantile_48.7%,2022-09-25
NO2,4.66267788870646,3.40891009983582,quantile_48.8%,2022-09-25
NO2,4.66288411732749,3.40909570559474,quantile_48.9%,2022-09-25
NO2,4.66302464105587,3.40922217695028,quantile_49%,2022-09-25
NO2,4.66323830674326,3.40941447606893,quantile_49.1%,2022-09-25
NO2,4.66338304358644,3.4095447392278,quantile_49.2%,2022-09-25
NO2,4.66355293213521,3.40969763892169,quantile_49.3%,2022-09-25
NO2,4.66371437104716,3.40984293394244,quantile_49.4%,2022-09-25
NO2,4.66389784830413,3.41000806347372,quantile_49.5%,2022-09-25
NO2,4.66409284113677,3.41018355702309,quantile_49.6%,2022-09-25
NO2,4.66425447013424,3.41032902312082,quantile_49.7%,2022-09-25
NO2,4.66449834963185,3.41054851466866,quantile_49.8%,2022-09-25
NO2,4.66460899562285,3.41064809606056,quantile_49.9%,2022-09-25
NO2,4.66475089132766,3.41077580219489,quantile_50%,2022-09-25
NO2,4.66496601468696,3.41096941321826,quantile_50.1%,2022-09-25
NO2,4.66511622111006,3.41110459899905,quantile_50.2%,2022-09-25
NO2,4.66530437922116,3.41127394129904,quantile_50.3%,2022-09-25
NO2,4.66545000241467,3.4114050021732,quantile_50.4%,2022-09-25
NO2,4.66560129130611,3.4115411621755,quantile_50.5%,2022-09-25
NO2,4.66578407154915,3.41170566439423,quantile_50.6%,2022-09-25
NO2,4.6659151006065,3.41182359054585,quantile_50.7%,2022-09-25
NO2,4.66614951166691,3.41203456050022,quantile_50.8%,2022-09-25
NO2,4.66626341733802,3.41213707560422,quantile_50.9%,2022-09-25
NO2,4.66642516391098,3.41228264751989,quantile_51%,2022-09-25
NO2,4.6666295587103,3.41246660283927,quantile_51.1%,2022-09-25
NO2,4.66673191117729,3.41255872005956,quantile_51.2%,2022-09-25
NO2,4.66693039711843,3.41273735740659,quantile_51.3%,2022-09-25
NO2,4.6671387884508,3.41292490960572,quantile_51.4%,2022-09-25
NO2,4.66725457813043,3.41302912031739,quantile_51.5%,2022-09-25
NO2,4.66747856605919,3.41323070945327,quantile_51.6%,2022-09-25
NO2,4.66770922544454,3.41343830290009,quantile_51.7%,2022-09-25
NO2,4.66787641488504,3.41358877339654,quantile_51.8%,2022-09-25
NO2,4.66803821224232,3.41373439101809,quantile_51.9%,2022-09-25
NO2,4.6681833482251,3.41386501340259,quantile_52%,2022-09-25
NO2,4.66841472346102,3.41407325111492,quantile_52.1%,2022-09-25
NO2,4.66857278222036,3.41421550399832,quantile_52.2%,2022-09-25
NO2,4.66875233178295,3.41437709860465,quantile_52.3%,2022-09-25
NO2,4.66896392136799,3.41456752923119,quantile_52.4%,2022-09-25
NO2,4.6691636523139,3.41474728708251,quantile_52.5%,2022-09-25
NO2,4.66939957086523,3.41495961377871,quantile_52.6%,2022-09-25
NO2,4.66957654814485,3.41511889333037,quantile_52.7%,2022-09-25
NO2,4.66972733530379,3.41525460177342,quantile_52.8%,2022-09-25
NO2,4.66988465512122,3.4153961896091,quantile_52.9%,2022-09-25
NO2,4.67011415014585,3.41560273513127,quantile_53%,2022-09-25
NO2,4.67027263912139,3.41574537520925,quantile_53.1%,2022-09-25
NO2,4.67040292008161,3.41586262807345,quantile_53.2%,2022-09-25
NO2,4.67059490196863,3.41603541177177,quantile_53.3%,2022-09-25
NO2,4.67077008168316,3.41619307351484,quantile_53.4%,2022-09-25
NO2,4.67088424141786,3.41629581727607,quantile_53.5%,2022-09-25
NO2,4.67103770052978,3.4164339304768,quantile_53.6%,2022-09-25
NO2,4.6712017904806,3.41658161143254,quantile_53.7%,2022-09-25
NO2,4.67135061946384,3.41671555751745,quantile_53.8%,2022-09-25
NO2,4.6715069376275,3.41685624386475,quantile_53.9%,2022-09-25
NO2,4.67161829448036,3.41695646503232,quantile_54%,2022-09-25
NO2,4.67176549209872,3.41708894288885,quantile_54.1%,2022-09-25
NO2,4.67186985224144,3.41718286701729,quantile_54.2%,2022-09-25
NO2,4.67208020179959,3.41737218161963,quantile_54.3%,2022-09-25
NO2,4.67225649849065,3.41753084864159,quantile_54.4%,2022-09-25
NO2,4.67238135474561,3.41764321927105,quantile_54.5%,2022-09-25
NO2,4.67247904612558,3.41773114151302,quantile_54.6%,2022-09-25
NO2,4.6727365050577,3.41796285455193,quantile_54.7%,2022-09-25
NO2,4.67293880261676,3.41814492235508,quantile_54.8%,2022-09-25
NO2,4.67317261172316,3.41835535055084,quantile_54.9%,2022-09-25
NO2,4.67342962527725,3.41858666274952,quantile_55%,2022-09-25
NO2,4.67372384319033,3.4188514588713,quantile_55.1%,2022-09-25
NO2,4.67398542814918,3.41908688533426,quantile_55.2%,2022-09-25
NO2,4.67419764950458,3.41927788455412,quantile_55.3%,2022-09-25
NO2,4.67432799207262,3.41939519286536,quantile_55.4%,2022-09-25
NO2,4.6745821677459,3.41962395097131,quantile_55.5%,2022-09-25
