postnr,poststed,kommune,NO 1,NO 2,NO 3,NO 4,NO 5
7877,HØYLANDET,5046,0,0,539241011.02635,12349042.7808442,0
7882,NORDLI,5042,0,0,614190.42616117,1334378633.83439,0
7884,SØRLI,5042,0,0,0,1432558686.85026,0
7890,NAMSSKOGAN,5044,0,0,0,635189361.59855,0
7892,TRONES,5044,0,0,1394809.62946697,465605311.625137,0
7893,SKOROVATN,5044,0,0,0,368197072.149101,0
7896,BREKKVASSELV,5044,0,0,0,212790671.89395,0
7898,LIMINGEN,5043,0,0,0,1507698972.03521,0
7900,RØRVIK,5060,0,0,477011015.524803,0,0
7924,AUSTAFJORD,5060,0,0,1892832281.16116,0,0
7940,OTTERSØY,5060,0,0,97250945.1022016,0,0
7944,INDRE NÆRØY,5060,0,0,75626610.7436498,0,0
7950,ABELVÆR,5060,0,0,51070522.4711013,0,0
7960,SALSBRUKET,5060,0,0,598424587.055616,0,0
7970,KOLVEREID,5060,0,0,361009206.036741,0,0
7973,GJERDINGA,5060,0,0,28758485.1714005,0,0
7980,TERRÅK,1811,0,0,15204591.1991516,1182825469.67197,0
7981,HARANGSFJORD,1811,0,0,0,68493402.9193978,0
7982,BINDALSEIDET,1811,0,0,5538528.71834718,585063730.478597,0
7985,FOLDEREID,5060,0,0,313618784.775145,14447396.3761522,0
7990,NAUSTBUKTA,5060,0,0,132480236.360383,8485.53527000854,0
7993,GUTVIK,5052,0,0,73073021.9192069,50325.7039423951,0
7994,LEKA,5052,0,0,1254821758.30651,22621.0360382497,0
8003,BODØ,1804,0,0,0,44334077.1754996,0
8004,BODØ,1804,0,0,0,24253111.4904967,0
8005,BODØ,1804,0,0,0,437319.199849831,0
8006,BODØ,1804,0,0,0,1198518.01029996,0
8007,BODØ,1804,0,0,0,315897.897800118,0
8008,BODØ,1804,0,0,0,856490.429150203,0
8009,BODØ,1804,0,0,0,791271.197800458,0
8010,BODØ,1804,0,0,0,287007.80509978,0
8011,BODØ,1804,0,0,0,2597703.06250055,0
8012,BODØ,1804,0,0,0,17121818.0275487,0
8013,BODØ,1804,0,0,0,3218810.06335023,0
8014,BODØ,1804,0,0,0,2131235.73444974,0
8015,BODØ,1804,0,0,0,7778115.90664995,0
8016,BODØ,1804,0,0,0,166843717.516696,0
8019,BODØ,1804,0,0,0,7999958.14009954,0
8020,BODØ,1804,0,0,0,14164240.9311501,0
8021,BODØ,1804,0,0,0,561159.219999842,0
8022,BODØ,1804,0,0,0,303340.425099876,0
8023,BODØ,1804,0,0,0,301961.902100282,0
8025,BODØ,1804,0,0,0,68331259.9263024,0
8026,BODØ,1804,0,0,0,1148346.23764985,0
8027,BODØ,1804,0,0,0,354706.106649937,0
8028,BODØ,1804,0,0,0,537247.961400027,0
8029,BODØ,1804,0,0,0,478571.289249919,0
8030,BODØ,1804,0,0,0,7135649.78144991,0
8050,TVERLANDET,1804,0,0,0,287243462.112303,0
8056,SALTSTRAUMEN,1804,0,0,0,313289837.525205,0
8063,VÆRØY,1857,0,0,0,1518591987.77995,0
8064,RØST,1856,0,0,0,2039487091.31959,0
8070,BODØ,1804,0,0,0,3040884.6132504,0
8071,BODØ,1804,0,0,0,312391.883099666,0
8072,BODØ,1804,0,0,0,857960.595450081,0
8073,BODØ,1804,0,0,0,746311.179150079,0
8074,BODØ,1804,0,0,0,280710.031150013,0
8075,BODØ,1804,0,0,0,537518.387650034,0
8076,BODØ,1804,0,0,0,1245761.68280008,0
8079,BODØ,1804,0,0,0,414858.043150085,0
8093,KJERRINGØY,1804,0,0,0,627773546.384653,0
8094,FLEINVÆR,1838,0,0,0,339900964.796752,0
8095,HELLIGVÆR,1804,0,0,0,1290890804.96185,0
8096,BLIKSVÆR,1804,0,0,0,301746915.514353,0
8097,GIVÆR,1804,0,0,0,831879196.486816,0
8098,LANDEGODE,1804,0,0,0,256437431.070945,0
8100,MISVÆR,1804,0,0,0,386541040.641924,0
8102,SKJERSTAD,1804,0,0,0,48407262.6969513,0
8103,BREIVIK I SALTEN,1804,0,0,0,112767464.666436,0
8110,MOLDJORD,1839,0,0,0,412449306.328996,0
8114,TOLLÅ,1839,0,0,0,738514675.364591,0
8120,NYGÅRDSJØEN,1838,0,0,0,405351735.359344,0
8128,YTRE BEIARN,1839,0,0,0,56169546.7743998,0
8130,SANDHORNØY,1838,0,0,0,222950342.62735,0
8135,SØRARNØY,1838,0,0,0,258735632.284953,0
8136,NORDARNØY,1838,0,0,0,26949952.8969999,0
8140,INNDYR,1838,0,0,0,215870493.758647,0
8145,STORVIK,1838,0,0,0,68600874.3455002,0
8146,REIPÅ,1837,0,0,0,105930483.448097,0
8149,NEVERDAL,1837,0,0,0,40424144.7278,0
8150,ØRNES,1837,0,0,0,149111347.232749,0
8157,MELØY,1837,0,0,0,83225073.3693022,0
8158,BOLGA,1837,0,0,0,1434020923.28989,0
8159,STØTT,1837,0,0,0,102667013.389701,0
8160,GLOMFJORD,1837,0,0,0,357318003.412095,0
8170,ENGAVÅGEN,1837,0,0,0,182016631.9112,0
8178,HALSA,1837,0,0,0,253757111.523598,0
8181,MYKEN,1836,0,0,0,1306609279.67905,0
8182,MELFJORDBOTN,1836,0,0,0,313283927.619752,0
8184,ÅGSKARDET,1837,0,0,0,29465818.2568502,0
8185,VÅGAHOLMEN,1836,0,0,0,44891549.54285,0
8186,TJONGSFJORDEN,1836,0,0,0,128922187.591548,0
8187,JEKTVIK,1836,0,0,0,157197667.679946,0
8188,NORDVERNES,1836,0,0,0,40510786.6651509,0
8189,GJERSVIKGRENDA,1836,0,0,0,31023688.5519973,0
8190,SØRFJORDEN,1836,0,0,0,96965924.6252002,0
8193,RØDØY,1836,0,0,0,108792503.355203,0
8195,GJERØY,1836,0,0,0,40923684.8136989,0
8196,SELSØYVIK,1836,0,0,0,53869504.0695509,0
8197,STORSELSØY,1836,0,0,0,99156568.1134507,0
8198,NORDNESØY,1836,0,0,0,544923833.0541,0
8200,FAUSKE,1841,0,0,0,2384143.31899967,0
8206,FAUSKE,1841,0,0,0,24243391.1597506,0
8207,FAUSKE,1841,0,0,0,1273484.27130005,0
8208,FAUSKE,1841,0,0,0,2591720.01630077,0
8209,FAUSKE,1841,0,0,0,5153029.93384889,0
8210,FAUSKE,1841,0,0,0,3169988.91640125,0
8211,FAUSKE,1841,0,0,0,233895445.740849,0
8214,FAUSKE,1841,0,0,0,42334758.5738007,0
8215,VALNESFJORD,1841,0,0,0,257253049.665852,0
8218,FAUSKE,1841,0,0,0,34366974.6013998,0
8219,FAUSKE,1841,0,0,0,47962346.9713583,0
8220,RØSVIK,1845,0,0,0,385035431.544695,0
8226,STRAUMEN,1845,0,0,0,724887662.250735,0
8230,SULITJELMA,1841,0,0,0,1016227331.28925,0
8250,ROGNAN,1840,0,0,0,14728641.1020484,0
8252,ROGNAN,1840,0,0,0,142060163.032174,0
8253,ROGNAN,1840,0,0,0,308611734.946924,0
8255,RØKLAND,1840,0,0,0,1402658386.82073,0
8260,INNHAVET,1875,0,0,0,787464564.70615,0
8264,ENGAN,1845,0,0,0,548842767.145466,0
8266,MØRSVIKBOTN,1845,0,0,0,168677073.159344,0
8270,DRAG,1875,0,0,0,182166184.798147,0
8273,NEVERVIK,1875,0,0,0,17041858.8676007,0
8274,MUSKEN,1875,0,0,0,468486097.628506,0
8275,STORJORD I TYSFJORD,1875,0,0,0,171675551.075447,0
8276,ULVSVÅG,1875,0,0,0,225875985.805255,0
8278,STORÅ,1806,0,0,0,198531698.679108,0
8283,LEINESFJORD,1848,0,0,0,966688390.857461,0
8285,LEINES,1848,0,0,0,99571018.5678965,0
8286,NORDFOLD,1848,0,0,0,920267448.649954,0
8288,BOGØY,1848,0,0,0,980072234.740127,0
8289,ENGELØYA,1848,0,0,0,551450057.939797,0
8290,SKUTVIK,1875,0,0,0,229807030.389247,0
8294,HAMARØY,1875,0,0,0,217447723.695154,0
8297,TRANØY,1875,0,0,0,89391305.4492989,0
8300,SVOLVÆR,1865,0,0,0,136979150.313396,0
8310,KABELVÅG,1865,0,0,0,213200770.949255,0
8312,HENNINGSVÆR,1865,0,0,0,181103290.94145,0
8313,KLEPPSTAD,1865,0,0,0,102653984.195048,0
8314,GIMSØYSAND,1865,0,0,0,389312882.833437,0
8315,LAUKVIK,1865,0,0,0,396046812.000297,0
8316,LAUPSTAD,1865,0,0,0,128626990.939302,0
8317,STRØNSTAD,1866,0,0,0,47091598.1651993,0
8320,SKROVA,1865,0,0,0,256039007.179751,0
8322,BRETTESNES,1865,0,0,0,106175581.993854,0
8323,STORFJELL,1865,0,0,0,29970964.7520493,0
8324,DIGERMULEN,1865,0,0,0,259586536.328652,0
8325,TENGELFJORD,1866,0,0,0,72369194.3127467,0
8326,MYRLAND,1866,0,0,0,119567895.984853,0
8328,STORMOLLA,1865,0,0,0,20361425.8099489,0
8340,STAMSUND,1860,0,0,0,359943522.061358,0
8352,SENNESVIK,1860,0,0,0,201216242.162401,0
8357,VALBERG,1860,0,0,0,134039819.3669,0
8360,BØSTAD,1860,0,0,0,553517717.989851,0
8370,LEKNES,1860,0,0,0,185165309.3989,0
8372,GRAVDAL,1860,0,0,0,30744162.5479989,0
8373,BALLSTAD,1860,0,0,0,282956234.89715,0
8380,RAMBERG,1859,0,0,0,211681701.38045,0
8382,NAPP,1859,0,0,0,229847196.920197,0
8384,SUND I LOFOTEN,1859,0,0,0,16620015.5053995,0
8385,MØLNARODDEN,1859,0,0,0,37063356.5136992,0
8387,FREDVANG,1859,0,0,0,219820627.649553,0
8390,REINE,1874,0,0,0,347327762.665501,0
8392,SØRVÅGEN,1874,0,0,0,726254290.478037,0
8400,SORTLAND,1870,0,0,0,2799101.17329974,0
8402,SORTLAND,1870,0,0,0,3886928.98130006,0
8403,SORTLAND,1870,0,0,0,7713105.56835026,0
8404,SORTLAND,1870,0,0,0,47362563.7362558,0
8406,SORTLAND,1870,0,0,0,275821888.091718,0
8407,SORTLAND,1870,0,0,0,431359908.888195,0
8408,SORTLAND,1868,0,0,0,123425386.637232,0
8409,GULLESFJORD,5411,0,0,0,261086290.578557,0
8410,LØDINGEN,1851,0,0,0,321868172.095607,0
8412,VESTBYGD,1851,0,0,0,724528516.970796,0
8413,KVITNES,1866,0,0,0,42772932.5056021,0
8414,HENNES,1866,0,0,0,76537213.153048,0
8415,SORTLAND,1870,0,0,0,100717989.762262,0
8416,SORTLAND,1870,0,0,0,222587671.100696,0
8426,BARKESTAD,1868,0,0,0,56676051.6336511,0
8428,TUNSTAD,1868,0,0,0,181712906.783551,0
8430,MYRE,1868,0,0,0,356919073.24252,0
8432,ALSVÅG,1868,0,0,0,53923571.4034996,0
8438,STØ,1868,0,0,0,298057115.974546,0
8445,MELBU,1866,0,0,0,248631360.081955,0
8447,LONKAN,1866,0,0,0,46524446.7541986,0
8450,STOKMARKNES,1866,0,0,0,299303782.818575,0
8470,BØ I VESTERÅLEN,1867,0,0,0,354023336.980194,0
8475,STRAUMSJØEN,1867,0,0,0,610304863.575461,0
8480,ANDENES,1871,0,0,0,546899427.010249,0
8481,BLEIK,1871,0,0,0,108026999.062449,0
8484,RISØYHAMN,1871,0,0,0,479559017.692715,0
8485,DVERBERG,1871,0,0,0,269423613.261803,0
8488,NØSS,1871,0,0,0,78439114.2864986,0
8489,NORDMELA,1871,0,0,0,427427797.291296,0
8514,NARVIK,1806,0,0,0,11130251.8064995,0
8515,NARVIK,1806,0,0,0,8842495.52435044,0
8516,NARVIK,1806,0,0,0,10630990.7981504,0
8517,NARVIK,1806,0,0,0,3074525.90484935,0
8519,NARVIK,1806,0,0,0,429453094.167506,0
8520,ANKENES,1806,0,0,0,22222131.5191001,0
8521,ANKENES,1806,0,0,0,99345077.6849522,0
8522,BEISFJORD,1806,0,0,0,463408067.009391,0
8523,SKJOMEN,1806,0,0,0,901332331.080863,0
8530,BJERKVIK,1806,0,0,0,269866871.003947,0
8533,BOGEN I OFOTEN,1853,0,0,0,198566476.749204,0
8534,LILAND,1853,0,0,0,145986986.094646,0
8535,TÅRSTAD,1853,0,0,0,33191815.4263503,0
8536,EVENES,1853,0,0,0,3594802.54189955,0
8540,BALLANGEN,1806,0,0,0,1173403304.52783,0
8543,KJELDEBOTN,1806,0,0,0,134263921.506498,0
8590,KJØPSVIK,1806,0,0,0,793459942.963017,0
8610,MO I RANA,1833,0,0,0,3612987.53185034,0
8611,MO I RANA,1833,0,0,0,342155993.426512,0
8613,MO I RANA,1833,0,0,0,8905141.01480031,0
8614,MO I RANA,1833,0,0,0,21697003.3572511,0
8615,SKONSENG,1833,0,0,0,1157613956.46849,0
8616,MO I RANA,1833,0,0,0,101954756.179951,0
8617,DALSGRENDA,1833,0,0,0,113607244.668447,0
8618,MO I RANA,1833,0,0,0,229985342.649422,0
8622,MO I RANA,1833,0,0,0,4270585.96819931,0
8624,MO I RANA,1833,0,0,0,5713776.56905034,0
8626,MO I RANA,1833,0,0,0,16416913.44565,0
8630,STORFORSHEIA,1833,0,0,0,2028949603.23127,0
8640,HEMNESBERGET,1832,0,0,0,86155666.3930988,0
8642,FINNEIDFJORD,1832,0,0,0,54754143.768151,0
8643,BJERKA,1832,0,0,0,435591773.391644,0
8646,KORGEN,1832,0,0,0,393010539.021408,0
8647,BLEIKVASSLIA,1832,0,0,0,639599832.56333,0
8656,MOSJØEN,1824,0,0,0,1220692.12109995,0
8657,MOSJØEN,1824,0,0,0,2060319.54305003,0
8658,MOSJØEN,1824,0,0,0,566163612.200046,0
8659,MOSJØEN,1824,0,0,0,238434383.292596,0
8660,MOSJØEN,1824,0,0,0,3343728.60814944,0
8661,MOSJØEN,1824,0,0,0,831367.900749922,0
8663,MOSJØEN,1824,0,0,0,3468124.52200019,0
8664,MOSJØEN,1824,0,0,0,352718069.837702,0
8665,MOSJØEN,1824,0,0,0,3118169.70389959,0
8666,MOSJØEN,1824,0,0,0,560619580.677655,0
8672,ELSFJORD,1824,0,0,0,328800224.315052,0
8682,TROFORS,1825,0,0,0,10616215.9140492,0
8683,TROFORS,1825,0,0,0,155718239.7017,0
8684,TROFORS,1825,0,0,0,314766048.431148,0
8685,TROFORS,1825,0,0,0,1494340579.17739,0
8692,HATTFJELLDAL,1826,0,0,0,5241167.22135051,0
8693,HATTFJELLDAL,1826,0,0,0,890597.145350117,0
8694,HATTFJELLDAL,1826,0,0,0,364832460.443298,0
8695,HATTFJELLDAL,1826,0,0,0,792233000.730223,0
8696,HATTFJELLDAL,1826,0,0,0,1519006671.40156,0
8700,NESNA,1828,0,0,0,122786414.699101,0
8720,VIKHOLMEN,1828,0,0,0,48663640.5397494,0
8723,HUSBY,1828,0,0,0,151118613.120849,0
8724,SAURA,1828,0,0,0,80119914.5460002,0
8725,UTSKARPEN,1833,0,0,0,549495017.750099,0
8730,BRATLAND,1834,0,0,0,71299623.3166,0
8732,ALDRA,1834,0,0,0,22271321.7026498,0
8733,STUVLAND,1834,0,0,0,19822856.0223013,0
8735,STOKKVÅGEN,1834,0,0,0,77557896.9874494,0
8740,NORD-SOLVÆR,1834,0,0,0,67106638.3115021,0
8742,SELVÆR,1835,0,0,0,260130903.1934,0
8743,INDRE KVARØY,1834,0,0,0,50814418.2799997,0
8750,TONNES,1834,0,0,0,15723986.1911508,0
8752,KONSVIKOSEN,1834,0,0,0,49536289.6798506,0
8754,ØRESVIK,1836,0,0,0,74464483.5152994,0
8762,SLENESET,1834,0,0,0,211662444.116501,0
8764,LOVUND,1834,0,0,0,271563417.935503,0
8766,LURØY,1834,0,0,0,137217541.49935,0
8770,TRÆNA,1835,0,0,0,589935573.755056,0
8800,SANDNESSJØEN,1820,0,0,0,8563517.45235099,0
8802,SANDNESSJØEN,1820,0,0,0,6174731.53480012,0
8803,SANDNESSJØEN,1820,0,0,0,39418625.5026501,0
8804,SANDNESSJØEN,1820,0,0,0,147340195.7455,0
8813,LØKTA,1827,0,0,0,58555127.2673507,0
8820,DØNNA,1827,0,0,0,333099870.47005,0
8830,VANDVE,1827,0,0,0,525122241.335691,0
8842,BRASØY,1818,0,0,0,61993572.8430994,0
8844,SANDVÆR,1818,0,0,0,34073822.6626498,0
8850,HERØY,1818,0,0,0,1173586501.582,0
8854,AUSTBØ,1820,0,0,0,212467666.088999,0
8860,TJØTTA,1820,0,0,0,128062561.80185,0
8865,TRO,1820,0,0,0,29166903.9994988,0
8870,VISTHUS,1816,0,0,0,474934721.430004,0
8880,BÆRØYVÅGEN,1820,0,0,0,14716484.21,0
8890,LEIRFJORD,1822,0,0,0,420985744.112246,0
8892,SUNDØY,1822,0,0,0,65487865.9901498,0
8897,BARDAL,1822,0,0,0,151368086.975697,0
8900,BRØNNØYSUND,1813,0,0,0,788654.580950139,0
8904,BRØNNØYSUND,1813,0,0,0,8412310.66890006,0
8906,BRØNNØYSUND,1813,0,0,0,1657684.56029994,0
8907,BRØNNØYSUND,1813,0,0,0,6747890.54549931,0
8908,BRØNNØYSUND,1813,0,0,0,158278521.631998,0
8909,BRØNNØYSUND,1813,0,0,0,984078798.925544,0
8920,SØMNA,1812,0,0,0,739026611.114821,0
8960,VELFJORD,1813,0,0,0,993315045.705547,0
8976,VEVELSTAD,1816,0,0,0,190071396.711001,0
8982,VEGA,1815,0,0,0,373277.130400266,0
8983,VEGA,1815,0,0,0,608622.205049804,0
8984,VEGA,1815,0,0,0,1984951149.55057,0
8985,YLVINGEN,1815,0,0,0,70750614.2146542,0
8986,VEGA,1815,0,0,0,127803857.339447,0
9006,TROMSØ,5401,0,0,0,3331958.92770064,0
9007,TROMSØ,5401,0,0,0,1404252.33879992,0
9008,TROMSØ,5401,0,0,0,1316109.35680002,0
9009,TROMSØ,5401,0,0,0,749977.99644994,0
9010,TROMSØ,5401,0,0,0,2979375.24810024,0
9011,TROMSØ,5401,0,0,0,1079489.15684981,0
9012,TROMSØ,5401,0,0,0,865281.921899989,0
9013,TROMSØ,5401,0,0,0,3679159.7666502,0
9014,TROMSØ,5401,0,0,0,1278153.74165038,0
9015,TROMSØ,5401,0,0,0,1868575.53810006,0
9016,TROMSØ,5401,0,0,0,7899642.79510045,0
9017,TROMSØ,5401,0,0,0,10216842.896399,0
9018,TROMSØ,5401,0,0,0,5705141.47845051,0
9019,TROMSØ,5401,0,0,0,4151876.26169988,0
9020,TROMSDALEN,5401,0,0,0,43457697.9610499,0
9021,TROMSDALEN,5401,0,0,0,49439844.0235988,0
9022,KROKELVDALEN,5401,0,0,0,20643012.9411519,0
9023,KROKELVDALEN,5401,0,0,0,286138644.317595,0
9024,TOMASJORD,5401,0,0,0,23900272.1463015,0
9027,RAMFJORDBOTN,5401,0,0,0,386514545.702555,0
9030,SJURSNES,5401,0,0,0,230361844.84045,0
9034,OLDERVIK,5401,0,0,0,144688040.558149,0
9040,NORDKJOSBOTN,5422,0,0,0,323745553.375252,0
9042,LAKSVATN,5422,0,0,0,149703849.578095,0
9043,JØVIK,5401,0,0,0,161993463.219498,0
9045,LAKSELVBUKT,5422,0,0,0,246533749.011203,0
9046,OTEREN,5425,0,0,0,812195371.325853,0
9050,STORSTEINNES,5422,0,0,0,477310084.651894,0
9055,MEISTERVIK,5422,0,0,0,257411867.955105,0
9056,MORTENHALS,5422,0,0,0,174810894.951057,0
9057,VIKRAN,5401,0,0,0,172919875.28975,0
9060,LYNGSEIDET,5424,0,0,0,410699201.307398,0
9062,FURUFLATEN,5424,0,0,0,104183795.69435,0
9064,SVENSBY,5424,0,0,0,368518365.278691,0
9068,NORD-LENANGEN,5424,0,0,0,404022719.604203,0
9100,KVALØYSLETTA,5401,0,0,0,9713163.26620019,0
9101,KVALØYSLETTA,5401,0,0,0,14780025.241751,0
9102,KVALØYSLETTA,5401,0,0,0,20937640.8773983,0
9103,KVALØYA,5401,0,0,0,190269270.021299,0
9104,KVALØYA,5401,0,0,0,5543427.75504971,0
9105,KVALØYA,5401,0,0,0,3865863.32784945,0
9106,STRAUMSBUKTA,5401,0,0,0,172233138.602752,0
9107,KVALØYA,5401,0,0,0,813841911.953746,0
9108,KVALØYA,5401,0,0,0,206833410.9102,0
9109,KVALØYA,5401,0,0,0,92695185.2677012,0
9110,SOMMARØY,5401,0,0,0,104748378.785955,0
9118,BRENSHOLMEN,5401,0,0,0,41179992.9911494,0
9120,VENGSØY,5401,0,0,0,381408157.661199,0
9128,TUSSØY,5401,0,0,0,57271843.8570015,0
9130,HANSNES,5423,0,0,0,1728813886.74404,0
9131,KÅRVIK,5401,0,0,0,293239562.445459,0
9132,STAKKVIK,5423,0,0,0,306119186.559362,0
9135,VANNVÅG,5423,0,0,0,1051265010.82324,0
9136,VANNAREID,5423,0,0,0,674931541.085303,0
9138,KARLSØY,5423,0,0,0,89346328.2827458,0
9140,REBBENES,5423,0,0,0,573225277.878447,0
9141,MJØLVIK,5401,0,0,0,34142576.4685485,0
9143,SKIBOTN,5425,0,0,0,793376501.667653,0
9144,SAMUELSBERG,5426,0,0,0,371915398.269224,0
9146,OLDERDALEN,5426,0,0,0,262806929.334997,0
9147,BIRTAVARRE,5426,0,0,0,481056775.004462,0
9151,STORSLETT,5428,0,0,0,11424145.7586505,0
9152,SØRKJOSEN,5428,0,0,0,42594120.4566011,0
9153,ROTSUND,5428,0,0,0,258225769.903397,0
9154,STORSLETT,5428,0,0,0,2727103300.79371,0
9157,STORSLETT,5428,0,0,0,94461826.16515,0
9158,STORSLETT,5428,0,0,0,382030087.340049,0
9159,HAVNNES,5428,0,0,0,81451164.9251022,0
9161,BURFJORD,5429,0,0,0,380673982.278107,0
9162,SØRSTRAUMEN,5429,0,0,0,1524136780.91484,0
9163,JØKELFJORD,5429,0,0,0,180922902.094198,0
9170,LONGYEARBYEN,2100,0,0,0,0,0
9173,NY-ÅLESUND,2100,0,0,0,0,0
9174,HOPEN,2100,0,0,0,0,0
9175,SVEAGRUVA,2100,0,0,0,0,0
9176,BJØRNØYA,2100,0,0,0,0,0
9178,BARENTSBURG,2100,0,0,0,0,0
9180,SKJERVØY,5427,0,0,0,408918067.332408,0
9181,HAMNEIDET,5428,0,0,0,86138902.9175448,0
9182,SEGLVIK,5429,0,0,0,83983008.3045994,0
9184,REINFJORD,5429,0,0,0,276910051.394506,0
9185,SPILDRA,5429,0,0,0,80467556.2669983,0
9186,ANDSNES,5432,0,0,0,163022098.874656,0
9187,VALANHAMN,5429,0,0,0,104548923.934344,0
9190,AKKARVIK,5427,0,0,0,165155637.3529,0
9192,ARNØYHAMN,5427,0,0,0,90319663.4718984,0
9193,NIKKEBY,5427,0,0,0,154691669.268298,0
9194,LAUKSLETTA,5427,0,0,0,101877144.865648,0
9195,ÅRVIKSAND,5427,0,0,0,668757256.157252,0
9197,ULØYBUKT,5427,0,0,0,156810596.549347,0
9300,FINNSNES,5421,0,0,0,18140189.3299002,0
9302,ROSSFJORDSTRAUMEN,5421,0,0,0,211769806.652603,0
9303,SILSAND,5421,0,0,0,326031733.219453,0
9304,VANGSVIK,5421,0,0,0,221893645.508445,0
9307,FINNSNES,5421,0,0,0,143113601.010001,0
9308,FINNSNES,5421,0,0,0,4258111.69134983,0
9309,FINNSNES,5421,0,0,0,166618184.702845,0
9310,SØRREISA,5419,0,0,0,356065828.1653,0
9311,BRØSTADBOTN,5420,0,0,0,467450736.183755,0
9321,MOEN,5418,0,0,0,508144083.855065,0
9322,KARLSTAD,5418,0,0,0,127447956.538408,0
9325,BARDUFOSS,5418,0,0,0,556383225.342666,0
9334,ØVERBYGD,5418,0,0,0,2427294577.32717,0
9336,RUNDHAUG,5418,0,0,0,65546761.5434989,0
9350,SJØVEGAN,5417,0,0,0,522818241.499406,0
9357,TENNEVOLL,5415,0,0,0,324117582.010237,0
9360,BARDU,5416,0,0,0,2696867796.958,0
9372,GIBOSTAD,5421,0,0,0,284350725.204652,0
9373,BOTNHAMN,5421,0,0,0,250698850.318755,0
9376,SKATVIK,5421,0,0,0,24499331.6718998,0
9380,GRYLLEFJORD,5421,0,0,0,389680871.801905,0
9381,TORSKEN,5421,0,0,0,46286674.1376512,0
9385,SKALAND,5421,0,0,0,563626636.813417,0
9386,SENJAHOPEN,5421,0,0,0,210884761.559492,0
9388,FJORDGARD,5421,0,0,0,89542140.067803,0
9389,HUSØY I SENJA,5421,0,0,0,86939681.441196,0
9392,STONGLANDSEIDET,5421,0,0,0,559309071.043397,0
9393,FLAKSTADVÅG,5421,0,0,0,122284230.064998,0
9395,KALDFARNES,5421,0,0,0,315040928.770695,0
9402,HARSTAD,5402,0,0,0,186991055.753304,0
9403,HARSTAD,5402,0,0,0,5184425.2413,0
9404,HARSTAD,5402,0,0,0,17291096.6329494,0
9405,HARSTAD,5402,0,0,0,1137494.82089987,0
9406,HARSTAD,5402,0,0,0,3109045.75030044,0
9407,HARSTAD,5402,0,0,0,3962880.37014985,0
9408,HARSTAD,5402,0,0,0,5532554.35429999,0
9409,HARSTAD,5402,0,0,0,30898283.2028489,0
9411,HARSTAD,5402,0,0,0,2600513.39450046,0
9414,HARSTAD,5402,0,0,0,18304724.6257985,0
9415,HARSTAD,5402,0,0,0,48131725.3772491,0
9419,SØRVIK,5402,0,0,0,110112647.622749,0
9420,LUNDENES,5402,0,0,0,115496018.174496,0
9423,GRØTAVÆR,5402,0,0,0,138826261.44205,0
9424,KJØTTA,5402,0,0,0,109082811.65745,0
9425,SANDSØY,5402,0,0,0,92883624.2046508,0
9426,BJARKØY,5402,0,0,0,172035722.843746,0
9427,MELØYVÆR,5402,0,0,0,397160005.282006,0
9430,SANDTORG,5402,0,0,0,56567549.9043023,0
9436,KONGSVIK,5412,0,0,0,113848013.055394,0
9440,EVENSKJER,5412,0,0,0,119846037.099139,0
9441,FJELLDAL,5412,0,0,0,28467100.8243011,0
9442,RAMSUND,5412,0,0,0,27429828.3290009,0
9443,MYKLEBOSTAD,5412,0,0,0,82666426.0846484,0
9444,HOL I TJELDSUND,5412,0,0,0,193274185.123353,0
9445,TOVIK,5412,0,0,0,225698841.07605,0
9446,GROVFJORD,5412,0,0,0,262875464.031787,0
9450,HAMNVIK,5413,0,0,0,312898933.974249,0
9453,KRÅKRØHAMN,5413,0,0,0,41148990.0539995,0
9454,ÅNSTAD,5413,0,0,0,62501519.2694029,0
9455,ENGENES,5413,0,0,0,176035850.273149,0
9470,GRATANGEN,5414,0,0,0,348066198.485761,0
9475,BORKENES,5411,0,0,0,439908466.637009,0
9510,ALTA,5403,0,0,0,1639616.33579999,0
9511,ALTA,5403,0,0,0,8129129.12535113,0
9512,ALTA,5403,0,0,0,5258476.92655057,0
9513,ALTA,5403,0,0,0,6153770.68250012,0
9514,ALTA,5403,0,0,0,7506295.27530016,0
9515,ALTA,5403,0,0,0,20845526.7130998,0
9516,ALTA,5403,0,0,0,11959877.6770499,0
9517,ALTA,5403,0,0,0,9997322.62185125,0
9518,ALTA,5403,0,0,0,579308425.393402,0
9519,KVIBY,5403,0,0,0,546079329.537394,0
9520,KAUTOKEINO,5430,0,0,0,18347783.0532507,0
9522,KAUTOKEINO,5430,0,0,0,8028998.45144945,0
9523,KAUTOKEINO,5430,0,0,0,311198745.903506,0
9524,KAUTOKEINO,5430,0,0,0,1451629649.22135,0
9525,MAZE,5430,0,0,0,3186657308.76847,0
9527,KAUTOKEINO,5430,0,0,0,1476529727.58491,0
9528,KAUTOKEINO,5430,0,0,0,990097463.716718,0
9529,KAUTOKEINO,5430,0,0,0,2284183855.18297,0
9531,KVALFJORD,5403,0,0,0,246357841.580396,0
9532,HAKKSTABBEN,5403,0,0,0,321725199.324901,0
9533,KONGSHUS,5403,0,0,0,49908871.7549026,0
9536,KORSFJORDEN,5403,0,0,0,176370554.556247,0
9537,TVERRELVDALEN,5403,0,0,0,739683549.978955,0
9538,ALTA,5403,0,0,0,285737845.012145,0
9540,TALVIK,5403,0,0,0,736414555.042101,0
