postnr,nettselskap,prisomraade,intersection_area
1407,NORGESNETT AS,NO 1,114.463564329316
1408,NORGESNETT AS,NO 1,47221028.1535835
1408,ELVIA AS,NO 1,822356.633667623
1409,NORGESNETT AS,NO 1,4854716.81728524
1410,ELVIA AS,NO 1,5780987.43055022
1412,ELVIA AS,NO 1,4671747.10360399
1412,NORGESNETT AS,NO 1,3447485.22804705
1413,ELVIA AS,NO 1,1308466.52594828
1414,ELVIA AS,NO 1,1538032.89610013
1415,ELVIA AS,NO 1,6421882.87094149
1415,NORGESNETT AS,NO 1,98059.9931571411
1420,ELVIA AS,NO 1,25361138.167967
1420,NORGESNETT AS,NO 1,3489.38843274913
1423,NORGESNETT AS,NO 1,4234829.70820915
1423,ELVIA AS,NO 1,3410377.62588955
1424,NORGESNETT AS,NO 1,3717814.95875803
1424,ELVIA AS,NO 1,3603945.7994422
1425,NORGESNETT AS,NO 1,44554766.8406021
1425,ELVIA AS,NO 1,102.969698317782
1430,ELVIA AS,NO 1,6103875.91385049
1433,ELVIA AS,NO 1,27231056.7927988
1434,ELVIA AS,NO 1,7486207.76280378
1434,NORGESNETT AS,NO 1,933306.869796604
1435,ELVIA AS,NO 1,24752013.3776169
1435,NORGESNETT AS,NO 1,28061.5964319312
1440,ELVIA AS,NO 1,1849607.02941054
1440,ASKER NETT AS,NO 1,2811.0806397076
1443,ELVIA AS,NO 1,17344730.6378937
1443,ASKER NETT AS,NO 1,294.672674189153
1444,ELVIA AS,NO 1,2987013.75886147
1444,ASKER NETT AS,NO 1,486.48778859529
1445,ELVIA AS,NO 1,1799565.66489986
1446,ELVIA AS,NO 1,901255.478250005
1447,ELVIA AS,NO 1,673539.626150121
1448,ELVIA AS,NO 1,2346583.00129986
1449,ELVIA AS,NO 1,35934535.8334699
1449,ASKER NETT AS,NO 1,771.336281421543
1450,NORGESNETT AS,NO 1,3492585.99446619
1450,ELVIA AS,NO 1,364.566483557224
1452,NORGESNETT AS,NO 1,8157198.73746036
1452,ELVIA AS,NO 1,169.409939803086
1453,NORGESNETT AS,NO 1,14182960.4374126
1453,ELVIA AS,NO 1,647.702086787615
1454,NORGESNETT AS,NO 1,16350629.326717
1454,ELVIA AS,NO 1,9684026.08937295
1454,NORGESNETT AS,NO 1,295.255610883236
1455,ELVIA AS,NO 1,39789947.5343303
1455,NORGESNETT AS,NO 1,1562645.1385201
1456,NORGESNETT AS,NO 1,9146047.02517276
1456,ELVIA AS,NO 1,2167.51362698963
1458,NORGESNETT AS,NO 1,27229015.4633006
1459,NORGESNETT AS,NO 1,36500887.5147214
1459,ELVIA AS,NO 1,284240.832929681
1461,ELVIA AS,NO 1,2157741.13194968
1462,ELVIA AS,NO 1,631980.551050032
1463,ELVIA AS,NO 1,1030469.1549
1464,ELVIA AS,NO 1,1032860.77049997
1465,ELVIA AS,NO 1,1070822.21050031
1466,ELVIA AS,NO 1,1209160.70734972
1467,ELVIA AS,NO 1,888517.63795004
1470,ELVIA AS,NO 1,3083003.19970042
1472,ELVIA AS,NO 1,1289852.78249995
1473,ELVIA AS,NO 1,1692204.23394965
1474,ELVIA AS,NO 1,6675359.06035009
1475,ELVIA AS,NO 1,50325354.3841654
1475,NORGESNETT AS,NO 1,538.272587294821
1476,ELVIA AS,NO 1,2060626.23605005
1479,ELVIA AS,NO 1,489716.660150006
1480,ELVIA AS,NO 1,36514951.4421994
1481,ELVIA AS,NO 1,12762441.8616004
1482,ELVIA AS,NO 1,29508911.9762992
1484,ELVIA AS,NO 1,22412300.1702498
1487,ELVIA AS,NO 1,5611091.88500004
1488,ELVIA AS,NO 1,70031995.0184464
1488,GLITRE ENERGI NETT AS,NO 1,2006.74654963535
1511,ELVIA AS,NO 1,993904.665900104
1512,ELVIA AS,NO 1,655832.893400073
1513,ELVIA AS,NO 1,2033359.40664977
1514,ELVIA AS,NO 1,40972751.9155908
1514,ASKER NETT AS,NO 1,1305.68705969321
1515,ELVIA AS,NO 1,321404.626899879
1516,ELVIA AS,NO 1,1794503.12864986
1517,ELVIA AS,NO 1,468979.302950032
1518,ELVIA AS,NO 1,1089857.48325002
1519,ELVIA AS,NO 1,30743544.407598
1519,LEDE AS,NO 2,2040.91881374601
1519,ASKER NETT AS,NO 1,492.327721799597
1523,ELVIA AS,NO 1,768878.462699931
1524,ELVIA AS,NO 1,753686.036849534
1525,ELVIA AS,NO 1,5351933.93090057
1526,ELVIA AS,NO 1,990565.922400034
1528,ELVIA AS,NO 1,479470.950100076
1529,ELVIA AS,NO 1,4609488.2223003
1530,ELVIA AS,NO 1,474939.363500047
1531,ELVIA AS,NO 1,1135125.28060002
1532,ELVIA AS,NO 1,614367.78569992
1533,ELVIA AS,NO 1,661276.001350023
1534,ELVIA AS,NO 1,2505728.44400013
1535,ELVIA AS,NO 1,693907.751699817
1536,ELVIA AS,NO 1,404894.13830006
1537,ELVIA AS,NO 1,1593527.7233
1538,ELVIA AS,NO 1,3091905.54885003
1539,ELVIA AS,NO 1,1139747.43055005
1540,ELVIA AS,NO 1,11146415.2378498
1542,ELVIA AS,NO 1,27040309.1810741
1543,ELVIA AS,NO 1,3830238.56264998
1544,ELVIA AS,NO 1,34638708.9479509
1545,ELVIA AS,NO 1,9315974.50952451
1545,ASKER NETT AS,NO 1,774.95272480496
1550,ELVIA AS,NO 1,30546606.2806454
1555,ELVIA AS,NO 1,35442774.3118417
1555,ASKER NETT AS,NO 1,339.427208659255
1560,ELVIA AS,NO 1,40884056.4501551
1560,LEDE AS,NO 2,2335.3557518087
1570,ELVIA AS,NO 1,42413571.4668321
1570,LEDE AS,NO 2,1252.90679935773
1580,ELVIA AS,NO 1,82007663.2794462
1580,LEDE AS,NO 2,1871.18333724461
1591,ELVIA AS,NO 1,70551137.4894993
1592,ELVIA AS,NO 1,74404877.0159039
1593,ELVIA AS,NO 1,120270798.937847
1596,ELVIA AS,NO 1,479321.833349958
1597,ELVIA AS,NO 1,1069472.68459999
1598,ELVIA AS,NO 1,194349.097350115
1599,ELVIA AS,NO 1,21553842.6156992
1604,NORGESNETT AS,NO 1,976290.657199974
1605,NORGESNETT AS,NO 1,2203495.23300001
1606,NORGESNETT AS,NO 1,568199.363850205
1607,NORGESNETT AS,NO 1,312895.150449897
1608,NORGESNETT AS,NO 1,417639.01779994
1610,NORGESNETT AS,NO 1,625849.740261835
1610,ELVIA AS,NO 1,9353.57603824511
1613,NORGESNETT AS,NO 1,2133659.46830035
1614,NORGESNETT AS,NO 1,1124118.04764025
1614,ELVIA AS,NO 1,108.903009988368
1615,NORGESNETT AS,NO 1,24086338.9512926
1615,ELVIA AS,NO 1,7380488.58880516
1617,NORGESNETT AS,NO 1,2211791.2917999
1618,NORGESNETT AS,NO 1,1119281.54970012
1619,NORGESNETT AS,NO 1,925834.178350302
1621,ELVIA AS,NO 1,4343470.73135181
1621,NORGESNETT AS,NO 1,1498.87244811697
1622,ELVIA AS,NO 1,229482351.847803
1622,LEDE AS,NO 2,13583.6250017459
1622,NORGESNETT AS,NO 1,13004.7108524963
1623,ELVIA AS,NO 1,44185963.2165481
1623,NORGESNETT AS,NO 1,637.297102129131
1624,ELVIA AS,NO 1,1101307.93460744
1624,NORGESNETT AS,NO 1,350.938592503313
1626,ELVIA AS,NO 1,21120680.5510507
1628,ELVIA AS,NO 1,18873310.3072429
1628,LEDE AS,NO 2,501.36455003923
1630,NORGESNETT AS,NO 1,18181283.5437639
1632,NORGESNETT AS,NO 1,962577.557800293
1633,NORGESNETT AS,NO 1,342237.563449968
1634,NORGESNETT AS,NO 1,63769355.2807004
1636,NORGESNETT AS,NO 1,1062741.70225004
1637,NORGESNETT AS,NO 1,609074.442299776
1639,NORGESNETT AS,NO 1,3829735.54064961
1640,ELVIA AS,NO 1,52607462.4744454
1642,ELVIA AS,NO 1,6568161.27469961
1643,ELVIA AS,NO 1,44480780.4248514
1651,NORGESNETT AS,NO 1,661319.462900013
1653,NORGESNETT AS,NO 1,518076.093200024
1654,NORGESNETT AS,NO 1,1865348.23025031
1655,NORGESNETT AS,NO 1,13322200.8524859
1655,ELVIA AS,NO 1,6416.5518646118
1657,NORGESNETT AS,NO 1,1892143.84005008
1658,NORGESNETT AS,NO 1,4299637.57094422
1659,NORGESNETT AS,NO 1,15762290.7893309
1659,ELVIA AS,NO 1,1195.63701904582
1661,NORGESNETT AS,NO 1,2350539.28539978
1663,NORGESNETT AS,NO 1,3950727.80204979
1664,NORGESNETT AS,NO 1,1385932.35635015
1665,NORGESNETT AS,NO 1,1002597.23234981
1666,NORGESNETT AS,NO 1,987124.324483763
1666,ELVIA AS,NO 1,1057.39262071392
1667,NORGESNETT AS,NO 1,15059207.6993773
1667,ELVIA AS,NO 1,182.262374265559
1671,NORGESNETT AS,NO 1,2292079.88095006
1672,NORGESNETT AS,NO 1,961519.169749866
1673,NORGESNETT AS,NO 1,560240.492250073
1675,NORGESNETT AS,NO 1,8872605.64564946
1676,NORGESNETT AS,NO 1,25375431.7791224
1676,ELVIA AS,NO 1,380.407678869087
1678,NORGESNETT AS,NO 1,1033036.64745017
1679,NORGESNETT AS,NO 1,4479095.18744946
1680,NORGESNETT AS,NO 1,185140525.571178
1684,NORGESNETT AS,NO 1,304970237.394356
1684,ELVIA AS,NO 1,8595.00422954046
1684,LEDE AS,NO 2,7187.28333870191
1690,NORGESNETT AS,NO 1,7473437.95440087
1692,NORGESNETT AS,NO 1,11315916.0748715
1706,ELVIA AS,NO 1,450328.327704179
1707,ELVIA AS,NO 1,364827.44524998
1708,ELVIA AS,NO 1,88508032.2856497
1709,ELVIA AS,NO 1,872666.874150097
1710,ELVIA AS,NO 1,3084831.68985033
1711,ELVIA AS,NO 1,1182712.20929979
1712,ELVIA AS,NO 1,22005661.7442002
1714,ELVIA AS,NO 1,324399.535000109
1715,ELVIA AS,NO 1,1857197.1297003
1718,ELVIA AS,NO 1,2523908.84314779
1718,NORGESNETT AS,NO 1,212.212164211523
1719,ELVIA AS,NO 1,15317241.9244637
1719,NORGESNETT AS,NO 1,1566.02533379592
1721,ELVIA AS,NO 1,850304.964106892
1721,NORGESNETT AS,NO 1,200.451150291498
1722,ELVIA AS,NO 1,546083.186681751
1723,ELVIA AS,NO 1,534134.769450037
1723,ELVIA AS,NO 1,94466.7183499611
1724,ELVIA AS,NO 1,438941.987248953
1725,ELVIA AS,NO 1,614983.652200206
1726,ELVIA AS,NO 1,1597065.18497563
1727,ELVIA AS,NO 1,2522158.60375014
1730,ELVIA AS,NO 1,72139435.4205539
1730,RAKKESTAD ENERGI AS,NO 1,61836.8222502552
1734,ELVIA AS,NO 1,7643440.73249987
1735,ELVIA AS,NO 1,28830897.5850268
1735,RAKKESTAD ENERGI AS,NO 1,3017.19337198678
1738,ELVIA AS,NO 1,7745641.96838537
1738,NORGESNETT AS,NO 1,333.982331212445
1739,ELVIA AS,NO 1,8836466.63149993
1743,ELVIA AS,NO 1,4573923.4975
1746,ELVIA AS,NO 1,59107715.4218518
1747,ELVIA AS,NO 1,92591166.7159023
1747,NORGESNETT AS,NO 1,739738.975589928
1763,ELVIA AS,NO 1,72043676.0380554
1763,RAKKESTAD ENERGI AS,NO 1,2434797.99714346
1764,ELVIA AS,NO 1,121636263.594475
1764,RAKKESTAD ENERGI AS,NO 1,2015.58252645337
1765,ELVIA AS,NO 1,93266612.8711638
1766,ELVIA AS,NO 1,146357993.320199
1767,ELVIA AS,NO 1,5563197.39788426
1768,ELVIA AS,NO 1,314731.685000092
1769,ELVIA AS,NO 1,8823009.79899435
1771,ELVIA AS,NO 1,693796.754400283
1772,ELVIA AS,NO 1,466116.302850097
1776,ELVIA AS,NO 1,448026.516700155
1777,ELVIA AS,NO 1,612265.863499984
1778,ELVIA AS,NO 1,337532.537449885
1779,ELVIA AS,NO 1,1344749.56585011
1781,ELVIA AS,NO 1,1319832.5224503
1782,ELVIA AS,NO 1,2002531.47214973
1783,ELVIA AS,NO 1,2466041.68420029
1784,ELVIA AS,NO 1,1520684.97764992
1785,ELVIA AS,NO 1,2295380.21235017
1786,ELVIA AS,NO 1,1346471.94904991
1788,ELVIA AS,NO 1,12092773.728512
1789,ELVIA AS,NO 1,20732159.7484028
1791,ELVIA AS,NO 1,2389787.53924999
1792,ELVIA AS,NO 1,30686129.5398516
1793,ELVIA AS,NO 1,11437145.0895006
1794,ELVIA AS,NO 1,15262257.4496355
1794,NORGESNETT AS,NO 1,100.48248233806
1796,ELVIA AS,NO 1,100457727.765944
1798,ELVIA AS,NO 1,324705636.72668
1798,RAKKESTAD ENERGI AS,NO 1,3095.28462694394
1807,ELVIA AS,NO 1,1335832.70434985
1808,ELVIA AS,NO 1,1002355.08769999
1809,ELVIA AS,NO 1,1369129.46844996
1811,ELVIA AS,NO 1,576790.550199937
1812,ELVIA AS,NO 1,507522.734549891
1813,ELVIA AS,NO 1,1161780.14544993
1814,ELVIA AS,NO 1,38669671.083701
1815,ELVIA AS,NO 1,19990692.7904492
1816,ELVIA AS,NO 1,101966926.523085
1816,RAKKESTAD ENERGI AS,NO 1,6186.28741600365
1820,ELVIA AS,NO 1,10825473.8028511
1821,ELVIA AS,NO 1,133208462.87557
1821,NORGESNETT AS,NO 1,458773.56793681
1823,ELVIA AS,NO 1,1614127.05604983
1825,ELVIA AS,NO 1,40590145.8972113
1825,NORGESNETT AS,NO 1,196885.540139491
1827,ELVIA AS,NO 1,94727307.7684645
1827,NORGESNETT AS,NO 1,442.385079447077
1830,ELVIA AS,NO 1,209668.203499958
1831,ELVIA AS,NO 1,1094645.37985004
1832,ELVIA AS,NO 1,1754340.79429984
1850,ELVIA AS,NO 1,19785854.7636508
1852,ELVIA AS,NO 1,58716847.31746
1852,EL-VERKET HØLAND AS,NO 1,364.157236589119
1859,ELVIA AS,NO 1,16193796.7423993
1860,ELVIA AS,NO 1,124283114.310006
1860,EL-VERKET HØLAND AS,NO 1,535137.204142879
1866,ELVIA AS,NO 1,62969217.3949279
1866,EL-VERKET HØLAND AS,NO 1,4544.85409486008
1866,NORGESNETT AS,NO 1,967.118627515229
1870,ELVIA AS,NO 1,390880434.232904
1870,RAKKESTAD ENERGI AS,NO 1,5729.57321619709
1870,EL-VERKET HØLAND AS,NO 1,1869.58464925645
1875,ELVIA AS,NO 1,22014931.2186989
1878,ELVIA AS,NO 1,60534493.285149
1880,ELVIA AS,NO 1,99189555.2274016
1880,RAKKESTAD ENERGI AS,NO 1,7860933.10670252
1890,RAKKESTAD ENERGI AS,NO 1,10528242.6270999
1892,RAKKESTAD ENERGI AS,NO 1,156463908.679412
1892,ELVIA AS,NO 1,7674.75762896557
1894,RAKKESTAD ENERGI AS,NO 1,257433650.446404
1894,ELVIA AS,NO 1,339913.935025041
1900,ELVIA AS,NO 1,63552274.7525984
1903,ELVIA AS,NO 1,63884309.7354489
1903,NORGESNETT AS,NO 1,995.977317873388
1903,EL-VERKET HØLAND AS,NO 1,329.090934663363
1910,ELVIA AS,NO 1,34509030.6059079
1910,NORGESNETT AS,NO 1,1524.40350123972
1911,NORGESNETT AS,NO 1,35254211.6022389
1911,ELVIA AS,NO 1,1439.66541075099
1912,NORGESNETT AS,NO 1,85952690.8886455
1912,ELVIA AS,NO 1,841.400155915166
1914,NORGESNETT AS,NO 1,63856048.0945026
1914,ELVIA AS,NO 1,1484.22254785055
1920,ELVIA AS,NO 1,19226109.9645001
1923,ELVIA AS,NO 1,61701396.0289996
1925,ELVIA AS,NO 1,86325791.4380489
1927,ELVIA AS,NO 1,3767917.45014983
1929,ELVIA AS,NO 1,59386207.4878008
1930,ELVIA AS,NO 1,325199296.883184
1930,EL-VERKET HØLAND AS,NO 1,391722.337358525
1940,EL-VERKET HØLAND AS,NO 1,61188247.6427413
1940,ELVIA AS,NO 1,2771052.31790806
1950,ELVIA AS,NO 1,183016195.414784
1950,EL-VERKET HØLAND AS,NO 1,4115.62787257175
1954,EL-VERKET HØLAND AS,NO 1,179954680.19323
1954,ELVIA AS,NO 1,505132.969147218
1960,EL-VERKET HØLAND AS,NO 1,136397940.244109
1960,ELVIA AS,NO 1,544906.934390527
1963,EL-VERKET HØLAND AS,NO 1,35760991.8532004
1970,EL-VERKET HØLAND AS,NO 1,218056954.000066
1970,ELVIA AS,NO 1,18944.4762786931
2000,ELVIA AS,NO 1,19326477.7006513
2003,ELVIA AS,NO 1,1885828.19439998
2004,ELVIA AS,NO 1,2500962.05494992
2005,ELVIA AS,NO 1,2154786.66555026
2006,ELVIA AS,NO 1,1347997.7601999
2007,ELVIA AS,NO 1,6291444.53025007
2008,ELVIA AS,NO 1,17535336.8799508
2009,ELVIA AS,NO 1,49930763.8841089
2009,NORGESNETT AS,NO 1,1539.12559041674
2010,ELVIA AS,NO 1,1127265.45359946
2013,ELVIA AS,NO 1,13925982.5499505
2014,ELVIA AS,NO 1,630621.094400004
2015,ELVIA AS,NO 1,18912426.2256998
2016,ELVIA AS,NO 1,34561970.2793
2019,ELVIA AS,NO 1,3353347.18679948
2020,ELVIA AS,NO 1,21187610.4433505
2022,ELVIA AS,NO 1,83197120.6985023
2030,ELVIA AS,NO 1,117805208.223425
2030,GLITRE ENERGI NETT AS,NO 1,618.06467516408
2032,ELVIA AS,NO 1,156976630.649565
2032,GLITRE ENERGI NETT AS,NO 1,1108.11683254623
2033,ELVIA AS,NO 1,12206714.3508998
2034,ELVIA AS,NO 1,53121050.7530007
2040,ELVIA AS,NO 1,79948532.7901961
2050,ELVIA AS,NO 1,4086284.83045057
2052,ELVIA AS,NO 1,7144392.74255034
2053,ELVIA AS,NO 1,2460898.68054956
2054,ELVIA AS,NO 1,29842014.7137498
2055,ELVIA AS,NO 1,37597035.4649502
2056,ELVIA AS,NO 1,32092416.9186008
2058,ELVIA AS,NO 1,2069520.70040028
2060,ELVIA AS,NO 1,23829602.7177494
2063,ELVIA AS,NO 1,165028.339699952
2066,ELVIA AS,NO 1,2366962.52849977
2067,ELVIA AS,NO 1,29117990.8607
2068,ELVIA AS,NO 1,1363086.67650019
2069,ELVIA AS,NO 1,2754905.17009977
2070,ELVIA AS,NO 1,10475500.2513512
2072,ELVIA AS,NO 1,24522665.0811986
2073,ELVIA AS,NO 1,6045583.36424973
2074,ELVIA AS,NO 1,29900051.3475511
2080,ELVIA AS,NO 1,192605419.928746
2090,ELVIA AS,NO 1,304336796.700673
2090,GLITRE ENERGI NETT AS,NO 1,16358.6251697466
2092,ELVIA AS,NO 1,85300784.961759
2092,STANGE ENERGI NETT AS,NO 1,487.878490220151
2093,ELVIA AS,NO 1,109827097.963166
2093,STANGE ENERGI NETT AS,NO 1,21099.2918342501
2100,ELVIA AS,NO 1,132644049.256148
2110,ELVIA AS,NO 1,79524604.9211488
2114,ELVIA AS,NO 1,148939804.220155
2116,ELVIA AS,NO 1,77799163.662
2120,ELVIA AS,NO 1,156146645.3881
2123,ELVIA AS,NO 1,93232195.3835086
2123,STANGE ENERGI NETT AS,NO 1,1073.95579316213
2130,ELVIA AS,NO 1,114698924.220262
2130,STANGE ENERGI NETT AS,NO 1,1586.76808888594
2133,ELVIA AS,NO 1,64091340.7359988
2134,ELVIA AS,NO 1,80008832.9451508
2150,ELVIA AS,NO 1,295964627.328003
2160,ELVIA AS,NO 1,66697537.237452
2162,ELVIA AS,NO 1,26643665.3187999
2164,ELVIA AS,NO 1,102235266.035297
2165,ELVIA AS,NO 1,15967773.5124504
2166,ELVIA AS,NO 1,17909378.9727995
2170,ELVIA AS,NO 1,51226848.5286503
2208,ELVIA AS,NO 1,18722537.3569987
2209,ELVIA AS,NO 1,3174675.2638003
2210,ELVIA AS,NO 1,106979656.571301
2211,ELVIA AS,NO 1,58444178.5246983
2212,ELVIA AS,NO 1,42207417.2222016
2213,ELVIA AS,NO 1,22194171.9650491
2214,ELVIA AS,NO 1,2193870.44049992
2216,ELVIA AS,NO 1,41533856.4881004
2217,ELVIA AS,NO 1,63083787.5672504
2218,ELVIA AS,NO 1,256208757.378373
2219,ELVIA AS,NO 1,161276224.539105
2220,ELVIA AS,NO 1,71347040.9333991
2223,ELVIA AS,NO 1,68966524.8335097
2224,ELVIA AS,NO 1,353832276.064203
2230,ELVIA AS,NO 1,100959229.045749
2232,ELVIA AS,NO 1,130352238.684225
2233,ELVIA AS,NO 1,148749807.949779
2233,EL-VERKET HØLAND AS,NO 1,1032.87008664519
2235,ELVIA AS,NO 1,46140441.1423513
2240,ELVIA AS,NO 1,86771099.1989021
2256,ELVIA AS,NO 1,337415785.414116
2260,ELVIA AS,NO 1,315720746.339772
2264,ELVIA AS,NO 1,58062204.4140017
2265,ELVIA AS,NO 1,96643344.2721506
2266,ELVIA AS,NO 1,313926682.06901
2266,STANGE ENERGI NETT AS,NO 1,462.446946172268
2270,ELVIA AS,NO 1,106293372.333402
2280,ELVIA AS,NO 1,179571866.365595
2283,ELVIA AS,NO 1,447961888.622179
2312,STANGE ENERGI NETT AS,NO 1,43459871.7110853
2312,ELVIA AS,NO 1,1443.43891413154
2315,ELVIA AS,NO 1,8422582.05427235
2316,ELVIA AS,NO 1,4760615.65630002
2317,ELVIA AS,NO 1,2360427.63603308
2318,ELVIA AS,NO 1,3165200.00014998
2319,ELVIA AS,NO 1,4463423.84775039
2320,ELVIA AS,NO 1,47022626.8162994
2321,ELVIA AS,NO 1,2195259.73797298
2322,ELVIA AS,NO 1,29315333.3836583
2322,STANGE ENERGI NETT AS,NO 1,1856.52269256417
2323,ELVIA AS,NO 1,44727565.6353493
2324,ELVIA AS,NO 1,248522975.73355
2330,STANGE ENERGI NETT AS,NO 1,239813346.278591
2330,ELVIA AS,NO 1,3089.30922082101
2332,STANGE ENERGI NETT AS,NO 1,52479767.7496226
2332,ELVIA AS,NO 1,323.936724353898
2334,STANGE ENERGI NETT AS,NO 1,13587801.1633998
2335,STANGE ENERGI NETT AS,NO 1,112795867.740358
2335,ELVIA AS,NO 1,2639.08584051486
2337,STANGE ENERGI NETT AS,NO 1,100910120.574638
2337,ELVIA AS,NO 1,916.692364073779
2338,STANGE ENERGI NETT AS,NO 1,133888019.779836
2338,ELVIA AS,NO 1,8250.89311195321
2340,ELVIA AS,NO 1,340403047.145938
2340,STANGE ENERGI NETT AS,NO 1,4612.35834665172
2344,STANGE ENERGI NETT AS,NO 1,18246639.7315078
2344,ELVIA AS,NO 1,3007357.7390429
2345,ELVIA AS,NO 1,19033758.7920217
2345,STANGE ENERGI NETT AS,NO 1,9157721.91732836
2350,ELVIA AS,NO 1,129735598.556052
2353,ELVIA AS,NO 1,43996288.7492505
2355,ELVIA AS,NO 1,54442748.2274509
2360,ELVIA AS,NO 1,24127313.7056508
2364,ELVIA AS,NO 1,46825680.5588515
2365,ELVIA AS,NO 1,55163710.9068013
2372,ELVIA AS,NO 1,108610687.721901
2380,ELVIA AS,NO 1,10544107.9268497
2382,ELVIA AS,NO 1,307712.221450076
2383,ELVIA AS,NO 1,2511340.92409949
2384,ELVIA AS,NO 1,29797501.6293472
2385,ELVIA AS,NO 1,26323458.9821506
2386,ELVIA AS,NO 1,53989852.3056983
2387,ELVIA AS,NO 1,344999313.841499
2388,ELVIA AS,NO 1,17492353.9942503
2390,ELVIA AS,NO 1,57655677.1183989
2406,ELVIA AS,NO 1,200777971.757302
2407,ELVIA AS,NO 1,7550112.31070042
2408,ELVIA AS,NO 1,1280687.40169972
2409,ELVIA AS,NO 1,6160601.31160058
2410,ELVIA AS,NO 1,463232089.640206
2411,ELVIA AS,NO 1,29574837.5292485
2412,ELVIA AS,NO 1,362526842.037049
2413,ELVIA AS,NO 1,12480300.4207991
2414,ELVIA AS,NO 1,2504454.39934998
2415,ELVIA AS,NO 1,135798733.353704
2416,ELVIA AS,NO 1,59502472.9275473
2420,ELVIA AS,NO 1,674179791.26853
2422,ELVIA AS,NO 1,209921127.8323
2423,ELVIA AS,NO 1,334678766.936322
2425,ELVIA AS,NO 1,405886191.525235
2427,ELVIA AS,NO 1,188584555.700299
2428,ELVIA AS,NO 1,288404439.265961
2429,ELVIA AS,NO 1,345410395.015801
2430,ELVIA AS,NO 1,497446208.263588
2430,KLIVE AS,NO 1,9162.32086066732
2432,ELVIA AS,NO 1,147811106.2758
2435,ELVIA AS,NO 1,183043316.807499
2436,ELVIA AS,NO 1,224215835.40544
2436,STANGE ENERGI NETT AS,NO 1,3031.53262075757
2437,ELVIA AS,NO 1,8717399.9828504
2438,ELVIA AS,NO 1,158596704.047934
2440,ELVIA AS,NO 1,604616450.155289
2440,KLIVE AS,NO 1,37791.5350320392
2443,ELVIA AS,NO 1,665475861.384309
2443,KLIVE AS,NO 1,204.679892775166
2446,ELVIA AS,NO 1,460675228.631964
2446,KLIVE AS,NO 1,1721.73950554639
2446,RØROS E-VERK NETT AS,NO 1,325.168542347546
2448,ELVIA AS,NO 1,359254784.606216
2448,KLIVE AS,NO 1,16875688.3071868
2450,ELVIA AS,NO 1,1041408434.28086
2450,KLIVE AS,NO 1,60179274.7226994
2460,ELVIA AS,NO 1,433855328.659108
2460,KLIVE AS,NO 1,144292712.711243
2476,ELVIA AS,NO 1,509287618.52538
2476,VEVIG AS,NO 1,61193102.9455305
2476,KLIVE AS,NO 1,1154.88423448274
2477,KLIVE AS,NO 1,298637778.093552
2477,ELVIA AS,NO 1,199400563.787114
2477,VEVIG AS,NO 1,24062.3333329175
2478,KLIVE AS,NO 1,397143744.956259
2478,ELVIA AS,NO 1,7613.55943985237
2480,ELVIA AS,NO 1,1160274254.74116
2480,VEVIG AS,NO 1,9752.10010052286
2480,KLIVE AS,NO 1,3605.2655549241
2484,KLIVE AS,NO 1,1168492233.70745
2485,KLIVE AS,NO 1,1402734004.96893
2485,ELVIA AS,NO 1,2855515.85303095
2500,KLIVE AS,NO 1,766098948.642933
2500,TENSIO TS AS,NO 3,248051204.750388
2500,KLIVE AS,NO 3,54279.4175150331
2510,KLIVE AS,NO 1,229725455.099556
2512,TENSIO TS AS,NO 3,636691569.997981
2512,KLIVE AS,NO 1,83780.269003351
2540,KLIVE AS,NO 1,632788077.633753
2542,KLIVE AS,NO 1,360530871.659755
2542,TENSIO TS AS,NO 3,173033.879487055
2544,KLIVE AS,NO 1,111399817.335101
2550,KLIVE AS,NO 1,677180398.414374
2550,RØROS E-VERK NETT AS,NO 1,9272821.36891899
2550,TENSIO TS AS,NO 3,128989.436700797
2552,KLIVE AS,NO 1,35605757.6178007
2555,KLIVE AS,NO 1,354683719.023824
2555,ELVIA AS,NO 1,75822098.5801809
2555,RØROS E-VERK NETT AS,NO 1,121242.499703745
2560,KLIVE AS,NO 1,953194836.725539
2580,KLIVE AS,NO 1,486881367.358639
2580,KLIVE AS,NO 3,408950308.976717
2580,FJELLNETT AS,NO 3,5295665.66804546
2580,TENSIO TS AS,NO 3,156307.591852794
2582,KLIVE AS,NO 1,216299649.228396
2584,KLIVE AS,NO 3,157262286.57179
2584,FJELLNETT AS,NO 3,713848.534654393
2607,ELVIA AS,NO 1,122251090.145955
2607,ETNA NETT AS,NO 1,2851.59524530436
2608,ELVIA AS,NO 1,79188055.0607494
2609,ELVIA AS,NO 1,3927225.34429995
2610,ELVIA AS,NO 1,129436015.338094
2611,ELVIA AS,NO 1,16033367.5853016
2612,ELVIA AS,NO 1,71836500.4679773
2612,VEVIG AS,NO 1,229.740124523989
2613,ELVIA AS,NO 1,1409904.44279972
2614,ELVIA AS,NO 1,15998570.1862996
2615,ELVIA AS,NO 1,1624984.72184996
2616,ELVIA AS,NO 1,36596454.691951
2618,ELVIA AS,NO 1,118208459.169276
2618,VEVIG AS,NO 1,3396.42242291912
2619,ELVIA AS,NO 1,2921613.42024915
2624,ELVIA AS,NO 1,5973733.51519944
2625,ELVIA AS,NO 1,102018842.375004
2625,VEVIG AS,NO 1,26920.3079977568
2630,VEVIG AS,NO 1,406286319.178673
2630,ELVIA AS,NO 1,6624.84797877073
